"ENTREZID","SYMBOL","ENSEMBL","chr","start","end","strand","width","Mark","Contrast","Log_signal_difference","AveExpr","t","P_value","FDR","B","Direction"
"84630","TTBK1","ENSG00000146216","chr6",43209219,43213218,"+",4000,"H3K27ac","BG_vs_RPMI",-0.140452526585283,1.18617928386988,-0.45447911561369,0.661231330952228,0.99973894856585,-4.62079325422575,"DOWN"
"8476","CDC42BPA","ENSG00000143776","chr1",227504194,227508193,"-",4000,"H3K27ac","BG_vs_RPMI",0.257411891969296,2.8743753817624,0.771145694679324,0.462183126581009,0.99973894856585,-4.60815931916216,"UP"
"8491","MAP4K3","ENSG00000011566","chr2",39662443,39666442,"-",4000,"H3K27ac","BG_vs_RPMI",0.600575605345926,5.21650388480053,1.72363822724634,0.122008516172031,0.99973894856585,-4.54944512921885,"UP"
"84930","MASTL","ENSG00000120539","chr10",27441753,27445752,"+",4000,"H3K27ac","BG_vs_RPMI",0.215067451713601,5.61380144161618,0.537331917322043,0.60525766269735,0.99973894856585,-4.61802520425145,"UP"
"8536","CAMK1","ENSG00000134072","chr3",9809677,9813676,"-",4000,"H3K27ac","BG_vs_RPMI",-0.612814958493181,3.74214804631688,-1.05749747263659,0.320333080184665,0.99973894856585,-4.5927294532111,"DOWN"
"85366","MYLK2","ENSG00000101306","chr20",30405111,30409110,"+",4000,"H3K27ac","BG_vs_RPMI",-0.126707965608186,1.15738099604335,-0.388855031142107,0.707250490871299,0.99973894856585,-4.62268711953123,"DOWN"
"85443","DCLK3","ENSG00000163673","chr3",36804045,36808044,"-",4000,"H3K27ac","BG_vs_RPMI",-0.0415958039588724,1.46257593050776,-0.135752091706114,0.895279010696434,0.99973894856585,-4.62733123693141,"DOWN"
"85481","PSKH2","ENSG00000147613","chr8",87098851,87102850,"-",4000,"H3K27ac","BG_vs_RPMI",-0.269234324467327,1.49597721742249,-0.744766980570394,0.477138223285178,0.99973894856585,-4.609410967126,"DOWN"
"8550","MAPKAPK5","ENSG00000089022","chr12",112277817,112281816,"+",4000,"H3K27ac","BG_vs_RPMI",0.101251411218859,5.41329317095637,0.26926120856194,0.794356243372463,0.99973894856585,-4.62542261099754,"UP"
"8558","CDK10","ENSG00000185324","chr16",89745145,89749144,"+",4000,"H3K27ac","BG_vs_RPMI",-0.197245216041092,1.11758996265784,-0.601367887313457,0.563788022128451,0.99973894856585,-4.61561194565069,"DOWN"
"8569","MKNK1","ENSG00000079277","chr1",47080516,47084515,"-",4000,"H3K27ac","BG_vs_RPMI",0.130266534745725,4.71296899336722,0.308939780631374,0.765043486722844,0.99973894856585,-4.62462007033515,"UP"
"8573","CASK","ENSG00000147044","chrX",41780808,41784807,"-",4000,"H3K27ac","BG_vs_RPMI",0.148625593756913,3.20898921470111,0.354901236208161,0.731586581921001,0.99973894856585,-4.62355937488424,"UP"
"8576","STK16","ENSG00000115661","chr2",220108177,220112176,"+",4000,"H3K27ac","BG_vs_RPMI",-0.0629970745834991,3.8652842830955,-0.166807018340904,0.871547459217639,0.99973894856585,-4.62699784855549,"DOWN"
"8621","CDK13","ENSG00000065883","chr7",39987720,39991719,"+",4000,"H3K27ac","BG_vs_RPMI",0.00534545945314679,6.26084065926825,0.0123710487365985,0.99042421863863,0.99973894856585,-4.62798180454872,"UP"
"8711","TNK1","ENSG00000174292","chr17",7281853,7285852,"+",4000,"H3K27ac","BG_vs_RPMI",-0.199500697244234,1.28812925955991,-0.638688761277583,0.540387942139713,0.99973894856585,-4.61410077280008,"DOWN"
"8737","RIPK1","ENSG00000137275","chr6",3062058,3066057,"+",4000,"H3K27ac","BG_vs_RPMI",-0.403089447931968,4.04040360882568,-0.979699725563937,0.355151114670235,0.99973894856585,-4.59721939458626,"DOWN"
"8767","RIPK2","ENSG00000104312","chr8",90768034,90772033,"+",4000,"H3K27ac","BG_vs_RPMI",0.534755742413018,5.43026403335793,1.32012386217851,0.222325556124241,0.99973894856585,-4.5763915845514,"UP"
"8780","RIOK3","ENSG00000101782","chr18",21031251,21035250,"+",4000,"H3K27ac","BG_vs_RPMI",0.139292976569095,5.27105283756618,0.285735330897778,0.782140735103618,0.99973894856585,-4.62510226267912,"UP"
"8798","DYRK4","ENSG00000010219","chr12",4669374,4673373,"+",4000,"H3K27ac","BG_vs_RPMI",0.361511364695669,4.32963760611075,0.462828852284945,0.655478711307456,0.99973894856585,-4.6205330447179,"UP"
"8805","TRIM24","ENSG00000122779","chr7",138143004,138147003,"+",4000,"H3K27ac","BG_vs_RPMI",0.0906539901651167,5.00310574402596,0.225582698669555,0.827027021932744,0.99973894856585,-4.62618263114799,"UP"
"8814","CDKL1","ENSG00000100490","chr14",50881180,50885179,"-",4000,"H3K27ac","BG_vs_RPMI",-0.200161971245002,1.24452665937868,-0.606038122506727,0.560828163013933,0.99973894856585,-4.61542697680891,"DOWN"
"8844","KSR1","ENSG00000141068","chr17",25781474,25785473,"+",4000,"H3K27ac","BG_vs_RPMI",0.0722204339895423,2.88973325553952,0.144440913831003,0.888626808407612,0.99973894856585,-4.6272447834391,"UP"
"8986","RPS6KA4","ENSG00000162302","chr11",64124620,64128619,"+",4000,"H3K27ac","BG_vs_RPMI",0.215081329577256,4.32687705084989,0.334878140557732,0.746092466221535,0.99973894856585,-4.62403859100357,"UP"
"8997","KALRN","ENSG00000160145","chr3",123750216,123754215,"+",4000,"H3K27ac","BG_vs_RPMI",-0.152486099920514,1.64810477841949,-0.486692403871839,0.639172457063966,0.99973894856585,-4.61976592088717,"DOWN"
"8999","CDKL2","ENSG00000138769","chr4",76553901,76557900,"-",4000,"H3K27ac","BG_vs_RPMI",-0.208584017712547,1.62103765989908,-0.656322539830466,0.529535319847912,0.99973894856585,-4.61336088462504,"DOWN"
"90","ACVR1","ENSG00000115170","chr2",158730843,158734842,"-",4000,"H3K27ac","BG_vs_RPMI",-0.0813875281551395,5.02962645681146,-0.224503939539474,0.827838746854908,0.99973894856585,-4.62619974826426,"DOWN"
"9020","MAP3K14","ENSG00000006062","chr17",43392396,43396395,"-",4000,"H3K27ac","BG_vs_RPMI",-0.204869449826613,5.51039834076188,-0.351118850263783,0.734318233561197,0.99973894856585,-4.62365191104698,"DOWN"
"9024","BRSK2","ENSG00000174672","chr11",1409129,1413128,"+",4000,"H3K27ac","BG_vs_RPMI",0.0570221527133752,2.0758997754876,0.177568591745966,0.863354396767726,0.99973894856585,-4.62686655286586,"UP"
"9031","BAZ1B","ENSG00000009954","chr7",72934624,72938623,"-",4000,"H3K27ac","BG_vs_RPMI",0.0444465694371994,5.54900606467732,0.0996445683387403,0.923011007426122,0.99973894856585,-4.62763345466451,"UP"
"9064","MAP3K6","ENSG00000142733","chr1",27691453,27695452,"-",4000,"H3K27ac","BG_vs_RPMI",0.407288985894235,4.18365328204001,0.654645068749719,0.53056201049181,0.99973894856585,-4.61343197148416,"UP"
"9088","PKMYT1","ENSG00000127564","chr16",3028481,3032480,"-",4000,"H3K27ac","BG_vs_RPMI",0.0185829678328107,4.01419244380634,0.0430605896048691,0.966679645704654,0.99973894856585,-4.62792112882608,"UP"
"90956","ADCK2","ENSG00000133597","chr7",140370745,140374744,"+",4000,"H3K27ac","BG_vs_RPMI",0.628280990478529,3.72737541045319,1.50072431303312,0.170776330447662,0.99973894856585,-4.564467476627,"UP"
"91","ACVR1B","ENSG00000135503","chr12",52343483,52347482,"+",4000,"H3K27ac","BG_vs_RPMI",0.274394985977805,4.4964551992167,0.664922541016692,0.52429065457602,0.99973894856585,-4.61299413882683,"UP"
"9113","LATS1","ENSG00000131023","chr6",150037242,150041241,"-",4000,"H3K27ac","BG_vs_RPMI",-0.164303758819755,5.18212846437205,-0.345444656547243,0.738423666583052,0.99973894856585,-4.62378897618333,"DOWN"
"91461","PKDCC","ENSG00000162878","chr2",42273161,42277160,"+",4000,"H3K27ac","BG_vs_RPMI",-0.269272086447976,1.71549046722899,-0.777976678843237,0.458361592614699,0.99973894856585,-4.6078299332665,"DOWN"
"9149","DYRK1B","ENSG00000105204","chr19",40322842,40326841,"-",4000,"H3K27ac","BG_vs_RPMI",0.0301954011006651,3.57658018585987,0.0502306156752431,0.96113632488246,0.99973894856585,-4.62789727779133,"UP"
"9175","MAP3K13","ENSG00000073803","chr3",184998729,185002728,"+",4000,"H3K27ac","BG_vs_RPMI",-0.200215965672972,1.76601731114869,-0.614111937614452,0.555732416496929,0.99973894856585,-4.61510439479214,"DOWN"
"91754","NEK9","ENSG00000119638","chr14",75592048,75596047,"-",4000,"H3K27ac","BG_vs_RPMI",0.011045499401158,5.31363609513536,0.0235341023122461,0.981784847701647,0.99973894856585,-4.62796750662279,"UP"
"91807","MYLK3","ENSG00000140795","chr16",46822320,46826319,"-",4000,"H3K27ac","BG_vs_RPMI",0.432457652314722,3.74371455228372,0.843962664766605,0.422541058732264,0.99973894856585,-4.60454109046776,"UP"
"92","ACVR2A","ENSG00000121989","chr2",148600086,148604085,"+",4000,"H3K27ac","BG_vs_RPMI",-0.0844774123929275,5.46602511621468,-0.203631898631757,0.843586113145857,0.99973894856585,-4.62651512905063,"DOWN"
"9201","DCLK1","ENSG00000133083","chr13",36703520,36707519,"-",4000,"H3K27ac","BG_vs_RPMI",-0.380741685094431,1.17694500057472,-1.02195486197846,0.335899276164682,0.99973894856585,-4.594804719469,"DOWN"
"9212","AURKB","ENSG00000178999","chr17",8111919,8115918,"-",4000,"H3K27ac","BG_vs_RPMI",0.0140463874855663,3.07806708114722,0.030114249947797,0.976693419013482,0.99973894856585,-4.62795491485251,"UP"
"92335","STRADA","ENSG00000266173","chr17",61827458,61831457,"-",4000,"H3K27ac","BG_vs_RPMI",0.345717058513686,2.9791604047353,0.953935663506377,0.367290125108185,0.99973894856585,-4.59866196431407,"UP"
"9252","RPS6KA5","ENSG00000100784","chr14",91524986,91528985,"-",4000,"H3K27ac","BG_vs_RPMI",0.30815295833174,3.78511178941065,0.511424320743512,0.622489392944614,0.99973894856585,-4.61893470859831,"UP"
"9261","MAPKAPK2","ENSG00000162889","chr1",206856250,206860249,"+",4000,"H3K27ac","BG_vs_RPMI",0.0215938858074276,5.38728677443364,0.0612504514984369,0.952621096729828,0.99973894856585,-4.62785348273149,"UP"
"9262","STK17B","ENSG00000081320","chr2",197039228,197043227,"-",4000,"H3K27ac","BG_vs_RPMI",-0.366688801902442,1.56281811825043,-1.14020443103915,0.286293317990237,0.99973894856585,-4.58775886443459,"DOWN"
"9263","STK17A","ENSG00000164543","chr7",43620357,43624356,"+",4000,"H3K27ac","BG_vs_RPMI",-0.0907136301544744,4.4125597064854,-0.282807998895519,0.784306783290836,0.99973894856585,-4.62516052486236,"DOWN"
"93","ACVR2B","ENSG00000114739","chr3",38493381,38497380,"+",4000,"H3K27ac","BG_vs_RPMI",0.00401125857282247,3.28793737872679,0.00747469753529108,0.994214122756692,0.99973894856585,-4.62798527110865,"UP"
"9344","TAOK2","ENSG00000149930","chr16",29983189,29987188,"+",4000,"H3K27ac","BG_vs_RPMI",0.0869849977811086,4.35944771391514,0.202657576536564,0.844323096689616,0.99973894856585,-4.62652911529326,"UP"
"93627","TBCK","ENSG00000145348","chr4",107235841,107239840,"-",4000,"H3K27ac","BG_vs_RPMI",-0.0765250800471255,5.30386504603032,-0.21397514368875,0.835772619734286,0.99973894856585,-4.62636260164239,"DOWN"
"94","ACVRL1","ENSG00000139567","chr12",52298692,52302691,"+",4000,"H3K27ac","BG_vs_RPMI",-0.210416521222352,1.84820641097191,-0.61845518049354,0.553002367819618,0.99973894856585,-4.61492939849557,"DOWN"
"9448","MAP4K4","ENSG00000071054","chr2",102311312,102315311,"+",4000,"H3K27ac","BG_vs_RPMI",0.596584154685242,4.45525715258825,1.35100901757976,0.212656928438011,0.99973894856585,-4.57438080145079,"UP"
"9451","EIF2AK3","ENSG00000172071","chr2",88988995,88992994,"-",4000,"H3K27ac","BG_vs_RPMI",0.143858648535888,3.85060950309281,0.432981544467365,0.676151609483971,0.99973894856585,-4.62144339611671,"UP"
"9475","ROCK2","ENSG00000134318","chr2",11486457,11490456,"-",4000,"H3K27ac","BG_vs_RPMI",0.10775428582851,1.44051257575503,0.347420078235357,0.736993378664418,0.99973894856585,-4.62374149729613,"UP"
"9578","CDC42BPB","ENSG00000198752","chr14",103521887,103525886,"-",4000,"H3K27ac","BG_vs_RPMI",0.358848937566974,4.15432467562209,1.03914396432926,0.328299956404652,0.99973894856585,-4.59380594319141,"UP"
"9625","AATK","ENSG00000181409","chr17",79138022,79142021,"-",4000,"H3K27ac","BG_vs_RPMI",-0.516305878224775,1.59634151935761,-1.56676052167637,0.154751781780724,0.99973894856585,-4.56003432366621,"DOWN"
"9706","ULK2","ENSG00000083290","chr17",19769250,19773249,"-",4000,"H3K27ac","BG_vs_RPMI",-0.00273484558876191,4.10315880113812,-0.00353304174440825,0.997265185445188,0.99973894856585,-4.62798681900804,"DOWN"
"9748","SLK","ENSG00000065613","chr10",105724898,105728897,"+",4000,"H3K27ac","BG_vs_RPMI",0.195322249565767,4.71366916679998,0.440862055145638,0.670664112112494,0.99973894856585,-4.62120839700383,"UP"
"983","CDK1","ENSG00000170312","chr10",62536089,62540088,"+",4000,"H3K27ac","BG_vs_RPMI",0.00220449690929936,2.75552187951408,0.00620032818978481,0.995200547652768,0.99973894856585,-4.62798589281891,"UP"
"9833","MELK","ENSG00000165304","chr9",36570859,36574858,"+",4000,"H3K27ac","BG_vs_RPMI",0.291907584264937,3.0937290591896,0.793087342380506,0.449983289823474,0.99973894856585,-4.60709376382351,"UP"
"984","CDK11B","ENSG00000248333","chr1",1588474,1592473,"-",4000,"H3K27ac","BG_vs_RPMI",-0.0293433061124739,4.09989481945688,-0.0862110549743445,0.933359192695994,0.99973894856585,-4.62772234370061,"DOWN"
"9866","TRIM66","ENSG00000166436","chr11",8702242,8706241,"-",4000,"H3K27ac","BG_vs_RPMI",-0.223119913724514,5.55158155535313,-0.600731924085663,0.56419176981432,0.99973894856585,-4.61563704096947,"DOWN"
"9874","TLK1","ENSG00000198586","chr2",172085825,172089824,"-",4000,"H3K27ac","BG_vs_RPMI",-0.108334011455386,1.21892783388145,-0.31413927519837,0.761230698234198,0.99973894856585,-4.62450708756753,"DOWN"
"9891","NUAK1","ENSG00000074590","chr12",106530733,106534732,"-",4000,"H3K27ac","BG_vs_RPMI",-0.527991541809358,1.37780775814924,-1.69805471514744,0.126871448066868,0.99973894856585,-4.55117331046499,"DOWN"
"9943","OXSR1","ENSG00000172939","chr3",38204580,38208579,"+",4000,"H3K27ac","BG_vs_RPMI",0.182732422732824,5.63882523114772,0.471303696574338,0.649664695186817,0.99973894856585,-4.62026457254076,"UP"
"10000","AKT3","ENSG00000117020","chr1",244012382,244016381,"-",4000,"H3K4me1","LPS_vs_RPMI",0.153691594731623,2.66528332471291,0.423487323409686,0.672000825158949,0.99810613730001,-5.14804500816971,"UP"
"100130827","SBK3","ENSG00000231274","chr19",56054910,56058909,"-",4000,"H3K4me1","LPS_vs_RPMI",-0.713115477432308,3.14955889984385,-1.96494392128063,0.0496061613456982,0.99810613730001,-3.84370347322717,"DOWN"
"10110","SGK2","ENSG00000101049","chr20",42166811,42170810,"+",4000,"H3K4me1","LPS_vs_RPMI",-0.0543481336983933,1.68755216336001,-0.149752793654295,0.880979908072333,0.99810613730001,-5.20363715418336,"DOWN"
"10114","HIPK3","ENSG00000110422","chr11",33276218,33280217,"+",4000,"H3K4me1","LPS_vs_RPMI",0.294471292259739,2.62727747838696,0.811396742924221,0.417267375516346,0.99810613730001,-4.97833643124494,"UP"
"10155","TRIM28","ENSG00000130726","chr19",59053431,59057430,"+",4000,"H3K4me1","LPS_vs_RPMI",-0.160575285563321,2.67739854117571,-0.442454891613958,0.65822424007501,0.99810613730001,-5.14222601502254,"DOWN"
"1017","CDK2","ENSG00000123374","chr12",56358565,56362564,"+",4000,"H3K4me1","LPS_vs_RPMI",0.274182349934159,3.03705741620178,0.755491864747394,0.450073240476085,0.99810613730001,-5.00937024200624,"UP"
"10188","TNK2","ENSG00000061938","chr3",195636817,195640816,"-",4000,"H3K4me1","LPS_vs_RPMI",-0.219155083521408,2.26587299070473,-0.603867764494028,0.546023423474516,0.99810613730001,-5.08239159638528,"DOWN"
"1019","CDK4","ENSG00000135446","chr12",58147797,58151796,"-",4000,"H3K4me1","LPS_vs_RPMI",0.103883804606462,3.30719734597066,0.286245155014671,0.774730127163409,0.99810613730001,-5.18255378214643,"UP"
"1020","CDK5","ENSG00000164885","chr7",150752985,150756984,"-",4000,"H3K4me1","LPS_vs_RPMI",-0.116427615099164,2.95170725532044,-0.320808819606667,0.748400233025327,0.99810613730001,-5.17512026464647,"DOWN"
"1021","CDK6","ENSG00000105810","chr7",92463888,92467887,"-",4000,"H3K4me1","LPS_vs_RPMI",0.0165208820444405,2.12301752290405,0.0455222299539825,0.963697152232059,0.99810613730001,-5.21084804740606,"UP"
"1022","CDK7","ENSG00000134058","chr5",68528622,68532621,"+",4000,"H3K4me1","LPS_vs_RPMI",0.441981372721358,3.02282306754662,1.21785130057079,0.223473175244959,0.99810613730001,-4.68612687629303,"UP"
"10221","TRIB1","ENSG00000173334","chr8",126440600,126444599,"+",4000,"H3K4me1","LPS_vs_RPMI",0.085896051454784,2.63717763690114,0.236681055887063,0.812936744012674,0.99810613730001,-5.19173615464742,"UP"
"1024","CDK8","ENSG00000132964","chr13",26826241,26830240,"+",4000,"H3K4me1","LPS_vs_RPMI",0.0324645605094021,2.80908692394867,0.0894540124969479,0.928733113762581,0.99810613730001,-5.20874725355194,"UP"
"1025","CDK9","ENSG00000136807","chr9",130545958,130549957,"+",4000,"H3K4me1","LPS_vs_RPMI",0.0528745977241227,4.05439764685659,0.145692559867396,0.88418378823042,0.99810613730001,-5.20406214102547,"UP"
"10290","SPEG","ENSG00000072195","chr2",220297565,220301564,"+",4000,"H3K4me1","LPS_vs_RPMI",-0.025227213979226,1.70060079033034,-0.0695119687176207,0.944591427192805,0.99810613730001,-5.20987036056612,"DOWN"
"10295","BCKDK","ENSG00000103507","chr16",31115428,31119427,"+",4000,"H3K4me1","LPS_vs_RPMI",0.0789421806288608,3.21648896222226,0.217520111213743,0.827832798042861,0.99810613730001,-5.19481943092749,"UP"
"10298","PAK4","ENSG00000130669","chr19",39614410,39618409,"+",4000,"H3K4me1","LPS_vs_RPMI",0.0747121335420808,2.68567726682078,0.205864488004123,0.836924869827907,0.99810613730001,-5.19656773848566,"UP"
"10420","TESK2","ENSG00000070759","chr1",45954836,45958835,"-",4000,"H3K4me1","LPS_vs_RPMI",-0.0623225952860738,3.35550114651814,-0.171725910657195,0.863676318059979,0.99810613730001,-5.20113455581717,"DOWN"
"10461","MERTK","ENSG00000153208","chr2",112654184,112658183,"+",4000,"H3K4me1","LPS_vs_RPMI",0.0371219739854247,3.3168831068072,0.102287216358338,0.91854245615569,0.99810613730001,-5.20787549166313,"UP"
"10494","STK25","ENSG00000115694","chr2",242447146,242451145,"-",4000,"H3K4me1","LPS_vs_RPMI",0.1072898759528,2.55040920157509,0.295630365964703,0.767553545433307,0.99810613730001,-5.18061904751746,"UP"
"10595","ERN2","ENSG00000134398","chr16",23722548,23726547,"-",4000,"H3K4me1","LPS_vs_RPMI",0.014877240932206,1.4585669014134,0.0409932823789264,0.967306739611602,0.99810613730001,-5.21098686309622,"UP"
"10645","CAMKK2","ENSG00000110931","chr12",121734112,121738111,"-",4000,"H3K4me1","LPS_vs_RPMI",0.0674800119021239,2.67052228063617,0.185936841074396,0.85251958299589,0.99810613730001,-5.19933384693963,"UP"
"10733","PLK4","ENSG00000142731","chr4",128800048,128804047,"+",4000,"H3K4me1","LPS_vs_RPMI",0.171787377289111,2.76772565196206,0.473349090630306,0.636033437125155,0.99810613730001,-5.13220234533716,"UP"
"10746","MAP3K2","ENSG00000169967","chr2",128144042,128148041,"-",4000,"H3K4me1","LPS_vs_RPMI",0.170180593187746,3.93686829894663,0.468921700182753,0.639194158344023,0.99810613730001,-5.13368033307733,"UP"
"10769","PLK2","ENSG00000145632","chr5",57753967,57757966,"-",4000,"H3K4me1","LPS_vs_RPMI",0.426368322994231,2.82638583128186,1.17483054429099,0.240250105599002,0.99810613730001,-4.72259473590028,"UP"
"10783","NEK6","ENSG00000119408","chr9",127017885,127021884,"+",4000,"H3K4me1","LPS_vs_RPMI",-0.0417155163133054,2.67340047457826,-0.114944427371082,0.908504647429538,0.99810613730001,-5.20690138079678,"DOWN"
"10922","FASTK","ENSG00000164896","chr7",150775954,150779953,"-",4000,"H3K4me1","LPS_vs_RPMI",0.216366698520228,3.73623899269892,0.596184548617144,0.551142442944994,0.99810613730001,-5.08565815528464,"UP"
"11011","TLK2","ENSG00000146872","chr17",60534019,60538018,"+",4000,"H3K4me1","LPS_vs_RPMI",-0.14923087966713,1.43076546325168,-0.411196109394671,0.680987834265269,0.99810613730001,-5.15167966868714,"DOWN"
"11035","RIPK3","ENSG00000129465","chr14",24807229,24811228,"-",4000,"H3K4me1","LPS_vs_RPMI",0.258183066792614,3.27606716779081,0.711406867087516,0.476943425602428,0.99810613730001,-5.03228093545355,"UP"
"11040","PIM2","ENSG00000102096","chrX",48774302,48778301,"-",4000,"H3K4me1","LPS_vs_RPMI",0.0904748447084223,2.67763389626863,0.249297626772514,0.803164904744188,0.99810613730001,-5.18956392453035,"UP"
"1111","CHEK1","ENSG00000149554","chr11",125493058,125497057,"+",4000,"H3K4me1","LPS_vs_RPMI",-0.140688363210569,2.91868596578567,-0.387657753665526,0.698324655759444,0.99810613730001,-5.15834145565766,"DOWN"
"11113","CIT","ENSG00000122966","chr12",120313125,120317124,"-",4000,"H3K4me1","LPS_vs_RPMI",0.204402040809883,2.42176378385692,0.563216702339571,0.573372015423301,0.99810613730001,-5.09919980639252,"UP"
